index,geometry,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QEDLESHI,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QHISPC,QMOHO,QNATIVE,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,F1: 1,F1: 2,F1: 3,F1: 4,F1: 5,F1: 6,FA_SVI_Unscaled,FA_SVI_Scaled,FA_SVI_Rank,FA_SVI_Percentile,RM_SVI_Rank,RM_SVI_Percentile
484530023141,"POLYGON ((-97.72777600000001 30.227462, -97.724406 30.232833, -97.72350900000001 30.233664, -97.722846 30.234103, -97.72257500000001 30.233916, -97.721097 30.232907, -97.72339599999999 30.230242, -97.725159 30.229418, -97.726702 30.227463, -97.72713 30.227191, -97.72777600000001 30.227462))",1285.0,-302469.1111111111,27.7,-21671.0,2.01,0.8160714285714286,0.0,0.11607142857142858,0.0,0.3392330383480826,0.10588235294117647,0.0,1.0,0.6803571428571429,0.48484848484848486,0.2302158273381295,0.6892857142857143,0.0,0.0,0.32014388489208634,0.18030273998850355,0.5642857142857143,1.0,-0.0,0.3484848484848485,0.32014388489208634,0.15501519756838905,0.23674252007540697,-0.01653508813848798,0.03852762630242009,0.42772584902903765,0.2778012029880235,0.07833960788708337,1.0426017181434835,0.7278589826511107,11.0,0.9868247694334651,35.0,0.9552042160737813
484530024193,"POLYGON ((-97.762995 30.187842, -97.761658 30.191539, -97.76051 30.192521, -97.75899200000001 30.190733, -97.75803500000001 30.189799, -97.75509700000001 30.187591, -97.752073 30.184326, -97.751943 30.183079, -97.74629400000001 30.181496, -97.746815 30.1797, -97.74718900000001 30.179884, -97.750229 30.181012, -97.751417 30.181536, -97.756573 30.185177, -97.75733099999999 30.185759, -97.7628 30.187786, -97.762995 30.187842))",1093.0,-174956.12006861065,20.9,-10290.0,3.73,0.7411167512690355,0.0,0.2720812182741117,0.0782122905027933,0.2743589743589744,0.23149236192714454,0.21212121212121213,0.6428571428571429,0.5736040609137056,0.5909090909090909,0.48863636363636365,0.6741116751269035,0.0,0.0,0.2765151515151515,0.26004382761139516,0.40609137055837563,0.9621212121212122,-0.0,0.37272727272727274,0.10606060606060606,0.08013937282229965,0.4193493303490358,-0.036699653380468274,-0.08332748940294693,0.2211753179438854,0.17459690856558222,0.33187454217954704,1.0269689562546351,0.7227705566876611,12.0,0.9855072463768116,2.0,0.9986824769433466
484530023251,"POLYGON ((-97.71263399999999 30.233911, -97.709891 30.234627, -97.705713 30.234875, -97.705015 30.234007, -97.70491800000001 30.233928, -97.70503100000001 30.233752, -97.706164 30.231772, -97.70621800000001 30.230152, -97.70638099999999 30.229444, -97.70783900000001 30.227067, -97.708997 30.22759, -97.712619 30.229564, -97.712435 30.229816, -97.71279199999999 30.232464, -97.71263399999999 30.233911))",917.8646616541354,-185800.0,50.9,-25869.0,1.42,1.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.7870370370370371,0.8008658008658008,0.10491803278688525,0.41898148148148145,0.0,0.0,0.0,0.17451335445903124,0.3333333333333333,0.2786885245901639,-0.0,0.6623376623376623,0.3704918032786885,0.0,-0.10499928883452025,0.2356132254862007,0.38388142112982776,0.07230368089259279,0.5042256305773888,-0.06780234184590073,1.023222327405589,0.7215510381120922,13.0,0.9841897233201581,245.0,0.6785243741765481
484530022201,"POLYGON ((-97.65072600000001 30.303263, -97.64704399999999 30.309601, -97.64574500000001 30.311987, -97.64443900000001 30.324184, -97.64404 30.328635, -97.644026 30.328962, -97.643998 30.329539, -97.623604 30.330906, -97.62321799999999 30.330933, -97.622609 30.330996, -97.62144000000001 30.331146, -97.618498 30.33181, -97.61843399999999 30.331581, -97.61847899999999 30.331258, -97.619742 30.328866, -97.620735 30.328733, -97.623006 30.32798, -97.624934 30.32651, -97.62687099999999 30.32014, -97.630047 30.308709, -97.63037799999999 30.307963, -97.631575 30.306847, -97.632722 30.306372, -97.639529 30.307129, -97.641391 30.306599, -97.64374599999999 30.304228, -97.64635699999999 30.299369, -97.64821999999999 30.300237, -97.652473 30.30224, -97.65072600000001 30.303263))",1257.0,-69300.0,24.6,-10485.0,3.84,0.6937229437229437,0.0,0.1590909090909091,0.0529567519858782,0.5151291512915129,0.373575348248206,0.18546132339235788,0.8048289738430584,0.4953102453102453,0.43243243243243246,0.4772079772079772,0.7337662337662337,0.19230769230769232,0.0,0.037037037037037035,0.18717948717948718,0.4104089219330855,0.7250712250712251,-0.0,0.27586206896551724,0.08404558404558404,0.0,0.7192396336733603,-0.03250364857375659,-0.05806568753651155,0.058881573144247315,0.02603110915231724,0.3088642328690751,1.0224472127287318,0.7212987401704737,14.0,0.9828722002635046,20.0,0.9749670619235836
484530022211,"POLYGON ((-97.63037799999999 30.307963, -97.630047 30.308709, -97.62687099999999 30.32014, -97.624934 30.32651, -97.623006 30.32798, -97.620735 30.328733, -97.619742 30.328866, -97.61847899999999 30.331258, -97.61843399999999 30.331581, -97.618498 30.33181, -97.60763900000001 30.334745, -97.60743100000001 30.334799, -97.604406 30.335608, -97.59946600000001 30.337467, -97.599388 30.337247, -97.599597 30.336657, -97.60072700000001 30.334783, -97.60413 30.329145, -97.60475 30.327793, -97.60530199999999 30.326596, -97.614774 30.311727, -97.61929499999999 30.304652, -97.620842 30.302262, -97.622388 30.303006, -97.627934 30.305677, -97.627533 30.306579, -97.630199 30.307876, -97.63037799999999 30.307963))",1158.0,-35000.0,24.9,-27932.0,3.34,0.6797172376291463,0.0,0.24469820554649266,0.28858350951374206,0.432967032967033,0.2386634844868735,0.32392273402674593,0.30857142857142855,0.5861881457313758,0.40564635958395245,0.21234119782214156,0.7514953779227841,0.487012987012987,0.0,0.06170598911070781,0.4507884719956498,0.3953235454051115,0.6061705989110708,-0.09437386569872959,0.16196136701337296,0.016333938294010888,0.10551948051948051,0.9497993470251995,-0.04647601863329398,-0.10761841534389908,0.07816633256618198,0.11822916733971446,0.002901909795327602,0.9950023227492305,0.7123654952500524,15.0,0.9815546772068511,28.0,0.9644268774703557
484530431001,"POLYGON ((-97.699707 30.358266, -97.69695 30.363155, -97.693375 30.360882, -97.688109 30.358259, -97.691118 30.353487, -97.694211 30.355084, -97.69752800000001 30.356245, -97.699707 30.358266))",1482.0,-216500.0,57.3,-46776.0,3.09,0.8538899430740038,0.0,0.0,0.04061895551257253,0.4782122905027933,0.44809866392600206,0.22782258064516128,0.0,0.4629981024667932,0.39314516129032256,0.10850439882697947,0.7685009487666035,0.0,0.0872865275142315,0.0,0.2965653896961691,0.0,0.23460410557184752,-0.2287390029325513,0.2903225806451613,0.3020527859237537,0.04481792717086835,0.9206487340575232,-0.11528795254052605,0.3274323252915049,0.004008334573570855,-0.09600675682041074,-0.052098099215918875,0.9886965853457431,0.7103129930658102,16.0,0.9802371541501976,153.0,0.7997364953886693
484530010005,"POLYGON ((-97.73648300000001 30.255864, -97.734295 30.25633, -97.730283 30.254935, -97.726294 30.25352, -97.727485 30.250843, -97.729095 30.249864, -97.727814 30.248369, -97.72590700000001 30.247139, -97.728976 30.247907, -97.729782 30.248109, -97.732857 30.2494, -97.734424 30.250209, -97.73599400000001 30.250611, -97.73727 30.257326, -97.73648300000001 30.255864))",643.0,-475000.0,66.6,-41303.0,1.37,1.007421150278293,0.04823747680890538,0.1261595547309833,0.0,0.22580645161290322,0.0,0.09830508474576272,0.0,0.46382189239332094,0.43050847457627117,0.0,0.24675324675324675,0.0,0.0,0.41878172588832485,0.12876398049899626,0.08905380333951762,0.8274111675126904,-0.03807106598984772,0.17288135593220338,0.682741116751269,0.15631691648822268,-0.02345902976881244,0.05551034309062026,0.6750137967808192,0.4620537559091255,-0.10942831197524752,-0.08838580367363327,0.9713047503628717,0.7046519930897277,17.0,0.9789196310935442,281.0,0.6310935441370223
484530374001,"POLYGON ((-98.015895 30.434524, -98.014889 30.437722, -98.01369200000001 30.438332, -98.01172800000001 30.439141, -98.00923899999999 30.437979, -98.00851900000001 30.438613, -98.007851 30.44237, -98.006676 30.444709, -98.005118 30.445585, -98.00421799999999 30.445795, -98.003148 30.442691, -98.003344 30.44161, -97.99852799999999 30.439545, -97.99328300000001 30.435931, -97.99269 30.434736, -97.995206 30.433772, -98.00188300000001 30.433067, -98.005369 30.433946, -98.00742099999999 30.433042, -98.013299 30.432849, -98.015416 30.431501, -98.015895 30.434524))",1196.270588235294,-293500.0,67.6,-79146.0,1.82,1.1920374707259953,0.0,0.0,0.09583333333333334,0.2459016393442623,0.0,0.11981566820276497,,0.49882903981264637,0.2764976958525346,0.17872340425531916,0.03044496487119438,0.0,0.0,0.0,0.09279778393351801,0.053864168618266976,0.09787234042553192,-0.059574468085106386,0.35944700460829493,0.7489361702127659,0.17253521126760563,0.027586033153442914,0.08136874855394123,0.803054399232677,0.06429618273039157,-0.05770556828402623,0.05004430364499643,0.9686440990314229,0.7037859575541715,18.0,0.9776021080368906,322.0,0.5770750988142292
484530407002,"POLYGON ((-97.723722 30.372742, -97.72063300000001 30.378359, -97.71961899999999 30.37745, -97.719652 30.375121, -97.71962499999999 30.374512, -97.719292 30.373983, -97.718988 30.373674, -97.715559 30.37203, -97.717713 30.36864, -97.71875900000001 30.368355, -97.720429 30.370439, -97.72391399999999 30.372095, -97.723722 30.372742))",779.0,-298919.8848920863,24.9,-14841.0,1.92,0.7695961995249406,0.0,0.23040380047505937,0.0,0.3389423076923077,0.2857142857142857,0.0,0.7987012987012987,0.5570071258907363,0.5157384987893463,0.2808219178082192,0.5914489311163895,0.0,0.0,0.182648401826484,0.35959518319241607,0.6864608076009501,1.0,-0.0,0.34382566585956414,0.182648401826484,0.05806451612903226,0.3523434888022534,-0.02261677360646456,-0.004737417015100293,0.3677666639503957,0.12507341987328474,0.14974752224566948,0.9675769042500384,0.7034385882491015,19.0,0.9762845849802372,55.0,0.9288537549407114
484530024123,"POLYGON ((-97.761349 30.194297, -97.75972400000001 30.196394, -97.756299 30.193701, -97.752437 30.193584, -97.749728 30.193732, -97.748547 30.192088, -97.750681 30.188789, -97.751949 30.186827, -97.755066 30.189235, -97.75803500000001 30.189799, -97.75899200000001 30.190733, -97.76051 30.192521, -97.761349 30.194297))",1595.0,-139600.0,36.0,-16113.0,4.18,0.6110854503464204,0.0,0.0018475750577367205,0.1240174672489083,0.5825892857142857,0.18765074770863482,0.2522432701894317,0.45045045045045046,0.474364896073903,0.41575274177467597,0.33073929961089493,0.8993071593533487,0.0,0.0,0.1303501945525292,0.21864406779661016,0.2577367205542725,0.4455252918287938,-0.02529182879377432,0.23429710867397807,0.19844357976653695,0.04460966542750929,0.8009458891941641,-0.021575390441423686,0.029864442868629187,0.02597674611765256,-0.04046730480437452,0.16020442398375231,0.9549488069184,0.6993281732892783,20.0,0.9749670619235836,33.0,0.9578392621870883
484530022181,"POLYGON ((-97.559646 30.341417, -97.554575 30.34052, -97.553336 30.340722, -97.550561 30.342599, -97.5485 30.343448, -97.547613 30.343533, -97.54572 30.343519, -97.544364 30.343403, -97.542575 30.343248, -97.54167200000001 30.343141, -97.540271 30.342977, -97.52297799999999 30.337894, -97.51141200000001 30.334713, -97.510673 30.334991, -97.51075899999999 30.334027, -97.50497300000001 30.332302, -97.511152 30.322467, -97.51258900000001 30.322578, -97.51523299999999 30.324596, -97.517211 30.325025, -97.518236 30.32645, -97.520972 30.326847, -97.52188200000001 30.32651, -97.527264 30.32738, -97.528013 30.326578, -97.530998 30.327316, -97.530849 30.329404, -97.530145 30.330819, -97.53071300000001 30.331826, -97.532802 30.332304, -97.53418600000001 30.33201, -97.535275 30.33287, -97.536768 30.332029, -97.53733200000001 30.330189, -97.538523 30.329209, -97.538173 30.327983, -97.541297 30.326789, -97.541208 30.326121, -97.54422599999999 30.324539, -97.548194 30.331049, -97.54862300000001 30.331752, -97.54961900000001 30.333386, -97.55068900000001 30.335142, -97.554205 30.336921, -97.55847900000001 30.337677, -97.56034200000001 30.338947, -97.559646 30.341417))",1293.0,-120500.0,29.5,-23405.0,3.05,0.7508269018743109,0.019845644983461964,0.026460859977949284,0.04417670682730924,0.31239935587761675,0.4659090909090909,0.08823529411764706,0.7192982456140351,0.721058434399118,0.5462184873949579,0.2760942760942761,0.8599779492833517,0.18796992481203006,0.0,0.0,0.24,0.15325248070562295,0.6363636363636364,-0.0,0.05672268907563025,0.0,0.2556390977443609,0.6153797704600041,0.029793378281158144,-0.15406001210121273,0.0337350386179343,0.3250874573939865,0.07678229026595217,0.9267179229178225,0.6901390892271624,21.0,0.9736495388669302,16.0,0.9802371541501976
484530024362,"POLYGON ((-97.69337299999999 30.081942, -97.69296300000001 30.082069, -97.6908 30.082851, -97.687849 30.085029, -97.679624 30.093042, -97.672293 30.099143, -97.669307 30.102772, -97.66136899999999 30.115229, -97.660415 30.117892, -97.660411 30.12113, -97.66165100000001 30.124462, -97.665458 30.1304, -97.66654800000001 30.134418, -97.666286 30.137099, -97.664777 30.140422, -97.65097400000001 30.133833, -97.649017 30.132888, -97.64418999999999 30.130521, -97.64379700000001 30.13013, -97.640305 30.124948, -97.637822 30.122857, -97.636324 30.121596, -97.61508499999999 30.103561, -97.61453400000001 30.103269, -97.61077899999999 30.10275, -97.614227 30.10046, -97.625049 30.090801, -97.626132 30.090041, -97.63365400000001 30.08306, -97.639208 30.07829, -97.64937 30.067944, -97.651094 30.069575, -97.653693 30.071564, -97.66127899999999 30.064804, -97.662656 30.063573, -97.664903 30.061562, -97.66624299999999 30.060269, -97.66948600000001 30.057202, -97.685377 30.043259, -97.686398 30.042353, -97.689207 30.039892, -97.690084 30.03912, -97.692048 30.056021, -97.69281599999999 30.063223, -97.693349 30.081069, -97.69337299999999 30.081942))",1112.225352112676,-110300.0,39.8,-21705.0,3.14,0.6859504132231405,0.0,0.01652892561983471,0.026022304832713755,0.4461738002594034,0.13861386138613863,0.37786259541984735,0.3953488372093023,0.4692378328741965,0.21564885496183206,0.037463976945244955,0.7842056932966024,0.46153846153846156,0.0,0.09221902017291066,0.28798787419477073,0.1423324150596878,0.19596541786743515,-0.008645533141210375,0.24045801526717558,0.30835734870317005,0.046703296703296704,0.9208314839330437,0.0970953352720547,0.1761328226265068,0.012414351949106507,-0.11640717584979851,-0.16404297306379895,0.9260238448671143,0.6899131685102093,22.0,0.9723320158102767,85.0,0.8893280632411067
484530444002,"POLYGON ((-97.647582 30.436336, -97.645904 30.438943, -97.643767 30.438216, -97.638479 30.435685, -97.63769499999999 30.435315, -97.64027900000001 30.431282, -97.641668 30.429055, -97.64294099999999 30.428825, -97.64476000000001 30.428794, -97.644661 30.429924, -97.644721 30.43343, -97.64667900000001 30.434373, -97.646789 30.434432, -97.647582 30.436336))",1617.7581120943953,-25900.0,31.5,-17347.0,2.85,1.0434362934362935,0.0,0.0,0.0,0.13949843260188088,0.09915356711003627,0.24517906336088155,0.30569948186528495,0.6052123552123552,0.48760330578512395,0.0,0.668918918918919,0.7839805825242718,0.0,0.0,0.13650954553133976,0.07722007722007722,0.2445054945054945,-0.0,0.162534435261708,0.4697802197802198,0.11650485436893204,0.5299045542474431,0.24271292021192062,0.23295991539196487,-0.046929180213261604,0.18642737959061054,-0.21930757920171073,0.9257680100269667,0.6898298948921362,23.0,0.9710144927536232,91.0,0.8814229249011858
484530407005,"POLYGON ((-97.719652 30.375121, -97.718577 30.375329, -97.716734 30.374537, -97.71466100000001 30.373446, -97.715559 30.37203, -97.718988 30.373674, -97.719292 30.373983, -97.71962499999999 30.374512, -97.719652 30.375121))",989.0,-190539.9189189189,30.9,-15069.0,2.69,0.7293298520452568,0.026979982593559618,0.0,0.3011844331641286,0.2994011976047904,0.35737704918032787,0.22276029055690072,0.6294117647058823,0.4899912967798085,0.3389830508474576,0.1592505854800937,0.8476936466492603,0.0,0.0,0.07728337236533958,0.35959518319241607,0.4212358572671889,0.8407494145199064,-0.0,0.34382566585956414,0.04449648711943794,0.05947136563876652,0.686485950522342,0.03421866236065688,0.015427043207640418,0.21804680908527752,-0.01672136339032097,-0.014087803843075246,0.9233692979425205,0.6890491199442339,24.0,0.9696969696969697,52.0,0.932806324110672
484530022142,"POLYGON ((-97.654309 30.290592, -97.64821999999999 30.300237, -97.64635699999999 30.299369, -97.649762 30.291072, -97.64869299999999 30.281082, -97.65318000000001 30.282769, -97.652624 30.283846, -97.65362399999999 30.285649, -97.654309 30.290592))",1283.1566579634464,-110049.84924623116,23.9,-13301.0,5.4,0.5563514804202483,0.0,0.0,0.1855779427359491,0.5570469798657718,0.32991277578245254,0.3932291666666667,0.20175438596491227,0.4871060171919771,0.4075520833333333,0.2963917525773196,1.0,1.0,0.0,0.0,0.16953242835595778,0.07640878701050621,0.07731958762886598,-0.0,0.3372395833333333,0.33505154639175255,0.0,1.2279841090712766,0.017325367370284932,-0.10258947644573992,-0.23831204363350303,-0.041268044361765295,0.059002779165719416,0.9221426911662726,0.688649862422653,25.0,0.9683794466403162,114.0,0.8511198945981555
484530024112,"POLYGON ((-97.76164900000001 30.201682, -97.758624 30.205369, -97.75834999999999 30.205699, -97.75320000000001 30.202773, -97.751525 30.201541, -97.753186 30.19601, -97.752437 30.193584, -97.756299 30.193701, -97.75972400000001 30.196394, -97.75830000000001 30.197697, -97.758657 30.199588, -97.76164900000001 30.201682))",1265.0,-104100.0,33.5,-32153.0,3.65,0.6425511661113755,0.0019038553069966682,0.023322227510709188,0.14054054054054055,0.43471462079749806,0.19749869723814487,0.3805031446540881,0.47005988023952094,0.48738695859114706,0.36792452830188677,0.1909722222222222,0.9328891004283675,0.34925864909390447,0.0,0.005208333333333333,0.38948701709943,0.15706806282722513,0.4236111111111111,-0.07118055555555555,0.1111111111111111,0.2534722222222222,0.051070840197693576,0.9510372954019688,0.00532603648571615,0.03843048453479518,-0.009291206678777034,-0.057357463106621244,-0.007788152991911346,0.9203569936451704,0.6880686222237777,26.0,0.9670619235836627,57.0,0.9262187088274044
