index,B15003_011E,state,county,tract,block group,B01001_048E,B23025_005E,B16004_066E,B01001_021E,B15003_010E,B27001_005E,B23025_003E,B19055_001E,B16004_044E,B27001_054E,B16004_022E,B01001_027E,B16004_013E,B01001_003E,B15003_014E,B16004_029E,B27001_020E,B03002_001E,C24010_055E,B16004_057E,B01001_044E,B11001_001E,B01001_020E,B15003_012E,B19055_002E,B17021_001E,B27001_017E,C24010_038E,B15003_008E,B15003_004E,B15003_006E,B27001_011E,B15003_013E,B16004_039E,B27001_036E,B15003_001E,B16004_062E,B25003_001E,B19301_001E,B25002_003E,B01001_025E,B16004_035E,B16004_040E,B16004_018E,C24010_032E,B11001_006E,B17021_002E,B25010_001E,B16004_030E,B25003_003E,B25064_001E,B01001_022E,B25044_001E,B03002_004E,B01001_001E,B01001_024E,B01001_026E,B25044_010E,B19001_001E,B25077_001E,B27001_033E,B25024_001E,B11005_005E,B25044_003E,B27001_029E,B27001_057E,B01001_047E,B16004_007E,B25024_010E,B27001_048E,B11005_003E,B16004_051E,B27001_051E,B16004_052E,B01001_045E,C24010_001E,B16004_067E,B27001_045E,B03002_012E,B16004_017E,B03002_006E,B27001_001E,B01001_023E,B16004_012E,C24010_068E,B16004_034E,B27001_039E,B03002_005E,B27001_014E,B15003_005E,B27001_023E,C24010_019E,B16004_061E,B15003_002E,B15003_015E,B16004_045E,B01001_046E,B27001_026E,B01002_001E,B15003_003E,B19001_017E,B27001_042E,B16004_008E,B16004_056E,B16004_001E,B15003_016E,B25002_001E,B15003_007E,B15003_009E,B27001_008E,B16004_023E,B01001_049E,bg_fips,tract_fips,country_fips,county_fips,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
484530017451,0.0,48,453,001745,1,0.0,15.0,0.0,0.0,0.0,42.0,464.0,381.0,0.0,0.0,0.0,10.0,0.0,35.0,11.0,0.0,41.0,1000.0,13.0,0.0,14.0,381.0,38.0,0.0,102.0,1000.0,0.0,168.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,735.0,0.0,381.0,49472.0,43.0,9.0,0.0,0.0,0.0,18.0,18.0,73.0,2.61,0.0,0.0,7281.25,18.0,381.0,22.0,1000.0,0.0,450.0,0.0,381.0,393900.0,0.0,424.0,11.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,112.0,0.0,10.0,0.0,0.0,449.0,0.0,56.0,107.0,0.0,0.0,2328.0,10.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,14.0,37.0,0.0,0.0,0.0,0.0,32.0,0.0,44.5,0.0,87.0,9.0,0.0,0.0,955.0,0.0,424.0,0.0,0.0,0.0,0.0,20.0,484530017451,48453001745,48453,48453,48,453,001745,1,1500000US484530017451,484530017451,1,BG,2507965,0,"POLYGON ((-97.755084 30.427231, -97.75331299999999 30.426656, -97.751358 30.429013, -97.748475 30.4289, -97.745143 30.428201, -97.742204 30.428503, -97.74121099999999 30.429663, -97.74107699999999 30.42986, -97.739734 30.431054, -97.73865599999999 30.432007, -97.73857099999999 30.434522, -97.735883 30.437358, -97.72984199999999 30.433196, -97.728882 30.432699, -97.72954799999999 30.429413, -97.73015199999999 30.425972, -97.73004999999999 30.423287, -97.72954799999999 30.416147, -97.731408 30.417553, -97.730531 30.419645, -97.730721 30.42183, -97.73460999999999 30.421485, -97.736553 30.422289, -97.73827999999999 30.41956, -97.742103 30.421466, -97.744227 30.420411, -97.745193 30.419026, -97.74703599999999 30.419032, -97.74766199999999 30.421886, -97.74832499999999 30.423035, -97.749833 30.424347, -97.75494499999999 30.426887, -97.755084 30.427231))"
484530017452,0.0,48,453,001745,2,16.0,31.0,0.0,8.0,0.0,42.0,695.0,588.0,0.0,0.0,0.0,29.0,0.0,78.0,0.0,0.0,41.0,1328.0,0.0,0.0,26.0,588.0,47.0,0.0,142.0,1328.0,0.0,343.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1013.0,0.0,588.0,44733.0,76.0,47.0,0.0,0.0,0.0,0.0,106.0,212.0,2.24,0.0,243.0,1484.0,8.0,588.0,89.0,1328.0,9.0,706.0,48.0,588.0,299400.0,0.0,664.0,56.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,113.0,0.0,10.0,0.0,24.0,664.0,0.0,56.0,180.0,0.0,84.0,2328.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,14.0,58.0,12.0,33.0,0.0,0.0,25.0,0.0,39.7,0.0,50.0,9.0,0.0,0.0,1221.0,20.0,664.0,0.0,0.0,0.0,0.0,42.0,484530017452,48453001745,48453,48453,48,453,001745,2,1500000US484530017452,484530017452,2,BG,907823,0,"POLYGON ((-97.744227 30.420411, -97.742103 30.421466, -97.73827999999999 30.41956, -97.736553 30.422289, -97.73460999999999 30.421485, -97.730721 30.42183, -97.730531 30.419645, -97.731408 30.417553, -97.72954799999999 30.416147, -97.72921099999999 30.412079, -97.729175 30.411567, -97.73100000000001 30.412127, -97.731585 30.412504, -97.737245 30.415204, -97.745193 30.419026, -97.744227 30.420411))"
484530017461,17.0,48,453,001746,1,24.0,63.0,0.0,13.0,0.0,0.0,1656.0,1229.0,0.0,0.0,0.0,77.0,0.0,79.0,5.0,6.0,46.0,2561.0,76.0,0.0,36.0,1229.0,11.0,0.0,199.0,2405.0,0.0,871.0,0.0,0.0,16.0,46.0,14.0,0.0,0.0,2084.0,0.0,1229.0,44967.0,10.0,32.0,0.0,0.0,0.0,0.0,104.0,208.0,1.98,0.0,287.0,1018.0,25.0,1229.0,132.0,2561.0,0.0,1352.0,0.0,1229.0,237300.0,16.0,1239.0,70.0,25.0,0.0,0.0,48.0,0.0,0.0,36.0,224.0,0.0,10.0,0.0,14.0,1593.0,0.0,19.0,600.0,0.0,84.0,4113.0,39.0,0.0,0.0,0.0,13.0,0.0,44.0,0.0,11.0,42.0,0.0,6.0,29.0,0.0,20.0,0.0,40.2,0.0,63.0,53.0,0.0,0.0,2405.0,60.0,1239.0,0.0,0.0,0.0,0.0,41.0,484530017461,48453001746,48453,48453,48,453,001746,1,1500000US484530017461,484530017461,1,BG,1928617,0,"POLYGON ((-97.843036 30.194306, -97.84235 30.195341, -97.83341999999999 30.190957, -97.83099 30.189966, -97.830466 30.190039, -97.828898 30.188666, -97.83048599999999 30.186334, -97.83210199999999 30.187144, -97.83287199999999 30.185894, -97.831249 30.185109, -97.831892 30.183766, -97.833416 30.185242, -97.83615899999999 30.180837, -97.83584599999999 30.180494, -97.836704 30.179927, -97.83976199999999 30.181737, -97.84100199999999 30.179298, -97.84975399999999 30.183613, -97.843036 30.194306))"
484530017462,17.0,48,453,001746,2,0.0,14.0,0.0,0.0,0.0,0.0,1014.0,741.0,0.0,0.0,0.0,22.0,0.0,32.0,19.0,18.0,46.0,1683.0,51.0,0.0,24.0,741.0,0.0,0.0,78.0,1683.0,0.0,510.0,0.0,0.0,0.0,46.0,34.0,0.0,0.0,1177.0,0.0,741.0,34392.0,0.0,0.0,0.0,0.0,0.0,7.0,151.0,105.0,2.27,16.0,398.0,1161.0,12.0,741.0,33.0,1683.0,0.0,867.0,59.0,741.0,209800.0,16.0,741.0,160.0,13.0,0.0,0.0,0.0,0.0,0.0,36.0,263.0,0.0,10.0,0.0,59.0,1000.0,0.0,19.0,479.0,0.0,197.0,4113.0,19.0,0.0,0.0,0.0,13.0,18.0,44.0,0.0,11.0,67.0,0.0,0.0,12.0,0.0,28.0,0.0,33.8,0.0,37.0,53.0,0.0,0.0,1629.0,0.0,741.0,0.0,0.0,0.0,0.0,13.0,484530017462,48453001746,48453,48453,48,453,001746,2,1500000US484530017462,484530017462,2,BG,586076,0,"POLYGON ((-97.83976199999999 30.181737, -97.836704 30.179927, -97.83584599999999 30.180494, -97.83615899999999 30.180837, -97.833416 30.185242, -97.831892 30.183766, -97.831249 30.185109, -97.83287199999999 30.185894, -97.83210199999999 30.187144, -97.83048599999999 30.186334, -97.828898 30.188666, -97.830466 30.190039, -97.82850499999999 30.19093, -97.825351 30.190332, -97.829275 30.185054, -97.83111799999999 30.182238, -97.832453 30.18285, -97.833986 30.176629, -97.83524399999999 30.176734, -97.83873699999999 30.178239, -97.84100199999999 30.179298, -97.83976199999999 30.181737))"
484530017471,0.0,48,453,001747,1,8.0,109.0,0.0,9.0,0.0,65.0,1795.0,1215.0,0.0,0.0,0.0,37.0,0.0,146.0,67.0,111.0,70.0,2940.0,208.0,0.0,9.0,1215.0,29.0,21.0,145.0,2940.0,100.0,637.0,0.0,0.0,0.0,39.0,35.0,0.0,65.0,2004.0,0.0,1215.0,22819.0,19.0,0.0,0.0,0.0,0.0,64.0,146.0,725.0,2.42,0.0,730.0,1281.0,20.0,1215.0,333.0,2940.0,13.0,1229.0,18.0,1215.0,201300.0,27.0,1234.0,160.0,0.0,0.0,0.0,24.0,10.0,0.0,86.0,334.0,0.0,7.0,0.0,25.0,1686.0,0.0,125.0,1388.0,0.0,90.0,5743.0,21.0,0.0,0.0,0.0,25.0,0.0,164.0,0.0,92.0,169.0,0.0,2.0,41.0,0.0,19.0,9.0,33.3,0.0,11.0,177.0,0.0,0.0,2757.0,15.0,1234.0,16.0,0.0,105.0,0.0,8.0,484530017471,48453001747,48453,48453,48,453,001747,1,1500000US484530017471,484530017471,1,BG,1090744,0,"POLYGON ((-97.83524399999999 30.176734, -97.833986 30.176629, -97.832453 30.18285, -97.83111799999999 30.182238, -97.83207399999999 30.180754, -97.822609 30.175996, -97.82153599999999 30.177705, -97.816306 30.185927, -97.81550299999999 30.18557, -97.81282299999999 30.185581, -97.81800299999999 30.17802, -97.819998 30.173889, -97.826977 30.173941, -97.83066599999999 30.173159, -97.834239 30.174216, -97.83524399999999 30.176734))"
484530017472,0.0,48,453,001747,2,7.0,41.0,0.0,31.0,0.0,65.0,530.0,401.0,0.0,0.0,0.0,17.0,0.0,66.0,29.0,0.0,70.0,961.0,25.0,0.0,39.0,401.0,7.0,0.0,93.0,961.0,100.0,259.0,0.0,0.0,0.0,39.0,0.0,12.0,65.0,694.0,0.0,401.0,32290.0,0.0,8.0,0.0,0.0,0.0,0.0,34.0,50.0,2.4,0.0,115.0,1063.0,18.0,401.0,179.0,961.0,9.0,454.0,0.0,401.0,265700.0,27.0,401.0,54.0,0.0,0.0,0.0,17.0,0.0,0.0,86.0,148.0,0.0,7.0,0.0,16.0,489.0,0.0,125.0,267.0,0.0,30.0,5743.0,9.0,0.0,0.0,0.0,25.0,54.0,164.0,0.0,92.0,30.0,0.0,0.0,7.0,0.0,8.0,9.0,36.6,0.0,17.0,177.0,0.0,0.0,878.0,0.0,401.0,0.0,0.0,105.0,0.0,9.0,484530017472,48453001747,48453,48453,48,453,001747,2,1500000US484530017472,484530017472,2,BG,436432,0,"POLYGON ((-97.83111799999999 30.182238, -97.829275 30.185054, -97.823015 30.181353, -97.824286 30.179321, -97.82153599999999 30.177705, -97.822609 30.175996, -97.83207399999999 30.180754, -97.83111799999999 30.182238))"
484530017473,0.0,48,453,001747,3,0.0,27.0,0.0,22.0,0.0,65.0,920.0,637.0,0.0,0.0,0.0,167.0,0.0,79.0,0.0,0.0,70.0,1842.0,75.0,0.0,19.0,637.0,28.0,0.0,184.0,1842.0,100.0,420.0,0.0,0.0,0.0,39.0,0.0,0.0,65.0,1358.0,0.0,637.0,28442.0,52.0,10.0,0.0,0.0,0.0,0.0,10.0,481.0,2.88,10.0,233.0,1276.0,16.0,637.0,0.0,1842.0,15.0,866.0,96.0,637.0,277900.0,27.0,689.0,15.0,0.0,0.0,0.0,34.0,0.0,0.0,86.0,190.0,0.0,7.0,0.0,6.0,893.0,0.0,125.0,354.0,0.0,21.0,5743.0,32.0,0.0,16.0,0.0,25.0,13.0,164.0,0.0,92.0,45.0,0.0,10.0,0.0,0.0,31.0,9.0,38.2,0.0,38.0,177.0,0.0,0.0,1596.0,16.0,689.0,0.0,7.0,105.0,0.0,24.0,484530017473,48453001747,48453,48453,48,453,001747,3,1500000US484530017473,484530017473,3,BG,851511,0,"POLYGON ((-97.825351 30.190332, -97.816306 30.185927, -97.82153599999999 30.177705, -97.824286 30.179321, -97.823015 30.181353, -97.829275 30.185054, -97.825351 30.190332))"
484530017481,0.0,48,453,001748,1,10.0,25.0,0.0,10.0,0.0,25.0,1116.0,806.0,0.0,0.0,0.0,86.0,0.0,180.0,0.0,0.0,85.0,2081.0,90.0,0.0,70.0,806.0,14.0,0.0,205.0,2081.0,58.0,640.0,0.0,0.0,0.0,55.0,0.0,0.0,23.0,1461.0,0.0,806.0,46595.0,0.0,18.0,0.0,0.0,0.0,27.0,134.0,44.0,2.57,0.0,131.0,1625.0,18.0,806.0,73.0,2081.0,7.0,1162.0,0.0,806.0,284800.0,0.0,806.0,88.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,294.0,0.0,36.0,0.0,25.0,1091.0,0.0,28.0,290.0,0.0,58.0,6880.0,53.0,0.0,0.0,0.0,89.0,0.0,142.0,0.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,61.0,171.0,0.0,0.0,1815.0,0.0,806.0,0.0,0.0,0.0,0.0,18.0,484530017481,48453001748,48453,48453,48,453,001748,1,1500000US484530017481,484530017481,1,BG,2869319,0,"POLYGON ((-97.857782 30.171094, -97.856437 30.173189, -97.85324 30.178241, -97.84975399999999 30.183613, -97.84100199999999 30.179298, -97.83873699999999 30.178239, -97.84038099999999 30.17603, -97.84135599999999 30.173209, -97.838667 30.170621, -97.839753 30.167448, -97.838095 30.166651, -97.83698799999999 30.164344, -97.83421799999999 30.163062, -97.833181 30.162703, -97.834245 30.162541, -97.837693 30.16081, -97.839748 30.160476, -97.84298099999999 30.161742, -97.846036 30.164346, -97.849745 30.16916, -97.850303 30.169494, -97.85161199999999 30.169831, -97.854145 30.165941, -97.85681099999999 30.168294, -97.85981099999999 30.169097, -97.857782 30.171094))"
484530017482,0.0,48,453,001748,2,10.0,87.0,0.0,62.0,38.0,25.0,3075.0,1713.0,0.0,0.0,0.0,134.0,0.0,125.0,77.0,36.0,85.0,4799.0,165.0,0.0,7.0,1713.0,58.0,0.0,194.0,4784.0,58.0,1492.0,0.0,0.0,0.0,55.0,10.0,70.0,23.0,3456.0,0.0,1713.0,30196.0,27.0,0.0,0.0,0.0,0.0,92.0,171.0,752.0,2.8,101.0,929.0,1403.0,66.0,1713.0,149.0,4799.0,0.0,2349.0,45.0,1713.0,228800.0,0.0,1740.0,103.0,0.0,0.0,0.0,24.0,13.0,78.0,30.0,403.0,38.0,36.0,46.0,13.0,2988.0,0.0,28.0,1889.0,0.0,273.0,6880.0,0.0,0.0,0.0,0.0,89.0,0.0,142.0,0.0,46.0,231.0,0.0,5.0,34.0,54.0,64.0,0.0,31.7,0.0,54.0,171.0,0.0,0.0,4540.0,29.0,1740.0,0.0,0.0,0.0,0.0,23.0,484530017482,48453001748,48453,48453,48,453,001748,2,1500000US484530017482,484530017482,2,BG,2486445,0,"POLYGON ((-97.84038099999999 30.17603, -97.83873699999999 30.178239, -97.83524399999999 30.176734, -97.834239 30.174216, -97.83066599999999 30.173159, -97.826977 30.173941, -97.819998 30.173889, -97.820611 30.172038, -97.82123399999999 30.170094, -97.82223599999999 30.167117, -97.82588 30.155623, -97.82601099999999 30.155776, -97.82827499999999 30.159204, -97.832004 30.162018, -97.833181 30.162703, -97.83421799999999 30.163062, -97.83698799999999 30.164344, -97.838095 30.166651, -97.839753 30.167448, -97.838667 30.170621, -97.84135599999999 30.173209, -97.84038099999999 30.17603))"
484530017491,0.0,48,453,001749,1,32.0,100.0,0.0,1.0,0.0,0.0,669.0,479.0,0.0,0.0,0.0,13.0,0.0,26.0,0.0,18.0,68.0,1140.0,56.0,0.0,0.0,479.0,1.0,7.0,78.0,1027.0,99.0,406.0,0.0,0.0,0.0,67.0,0.0,0.0,14.0,828.0,0.0,479.0,40768.0,40.0,0.0,0.0,0.0,0.0,0.0,52.0,60.0,2.1,0.0,130.0,1705.0,0.0,479.0,153.0,1140.0,9.0,742.0,21.0,479.0,222100.0,13.0,519.0,48.0,18.0,26.0,0.0,27.0,0.0,0.0,85.0,148.0,0.0,60.0,0.0,20.0,569.0,0.0,67.0,83.0,0.0,0.0,6394.0,11.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,17.0,18.0,0.0,5.0,7.0,0.0,31.0,0.0,47.0,0.0,26.0,71.0,0.0,0.0,1101.0,0.0,519.0,0.0,0.0,13.0,0.0,80.0,484530017491,48453001749,48453,48453,48,453,001749,1,1500000US484530017491,484530017491,1,BG,1669159,0,"POLYGON ((-97.864779 30.234061, -97.860328 30.235349, -97.859949 30.235336, -97.85773399999999 30.23495, -97.852018 30.235202, -97.84612399999999 30.236181, -97.845697 30.233804, -97.84849699999999 30.233984, -97.850781 30.228063, -97.848642 30.226682, -97.844933 30.226349, -97.842339 30.226937, -97.84104499999999 30.225215, -97.84164899999999 30.223468, -97.84987699999999 30.225097, -97.850887 30.225039, -97.853695 30.224715, -97.85495999999999 30.225034, -97.86387999999999 30.229513, -97.864476 30.230025, -97.864283 30.232977, -97.864779 30.234061))"
484530017492,0.0,48,453,001749,2,0.0,20.0,0.0,45.0,0.0,0.0,643.0,414.0,0.0,0.0,0.0,62.0,0.0,59.0,0.0,0.0,68.0,1074.0,42.0,0.0,16.0,414.0,27.0,0.0,133.0,1074.0,99.0,345.0,0.0,0.0,0.0,67.0,0.0,0.0,14.0,856.0,0.0,414.0,43042.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,21.0,2.59,0.0,48.0,1176.0,12.0,414.0,0.0,1074.0,26.0,542.0,0.0,414.0,268800.0,13.0,414.0,19.0,0.0,26.0,0.0,18.0,0.0,0.0,85.0,127.0,0.0,60.0,0.0,12.0,623.0,0.0,67.0,218.0,0.0,30.0,6394.0,24.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,42.9,0.0,43.0,71.0,0.0,0.0,953.0,0.0,414.0,0.0,0.0,13.0,0.0,12.0,484530017492,48453001749,48453,48453,48,453,001749,2,1500000US484530017492,484530017492,2,BG,416208,0,"POLYGON ((-97.850781 30.228063, -97.84849699999999 30.233984, -97.845697 30.233804, -97.84617999999999 30.231923, -97.84572399999999 30.231155, -97.84374299999999 30.230647, -97.84306599999999 30.230272, -97.84350000000001 30.22953, -97.84348199999999 30.228837, -97.84194599999999 30.22883, -97.84180699999999 30.227738, -97.842339 30.226937, -97.844933 30.226349, -97.848642 30.226682, -97.850781 30.228063))"
484530017493,0.0,48,453,001749,3,0.0,64.0,0.0,0.0,0.0,0.0,1542.0,1046.0,0.0,0.0,0.0,95.0,0.0,234.0,0.0,30.0,68.0,2377.0,27.0,0.0,0.0,1046.0,0.0,0.0,44.0,2377.0,99.0,384.0,0.0,0.0,0.0,67.0,0.0,0.0,14.0,1709.0,0.0,1046.0,45381.0,189.0,0.0,0.0,22.0,0.0,0.0,37.0,75.0,2.27,0.0,1046.0,1169.0,0.0,1046.0,121.0,2377.0,0.0,869.0,69.0,1046.0,125062.5,13.0,1235.0,16.0,0.0,26.0,0.0,0.0,0.0,0.0,85.0,235.0,0.0,60.0,0.0,32.0,1478.0,0.0,67.0,466.0,0.0,1159.0,6394.0,0.0,0.0,0.0,12.0,10.0,12.0,12.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,29.1,0.0,13.0,71.0,0.0,0.0,2048.0,22.0,1235.0,0.0,0.0,13.0,0.0,0.0,484530017493,48453001749,48453,48453,48,453,001749,3,1500000US484530017493,484530017493,3,BG,1032776,0,"POLYGON ((-97.840558 30.233891, -97.83975699999999 30.235682, -97.83982399999999 30.236448, -97.827609 30.23623, -97.824827 30.235416, -97.827935 30.230035, -97.83096499999999 30.226745, -97.834633 30.229416, -97.839815 30.231857, -97.840558 30.233891))"
484530017494,0.0,48,453,001749,4,0.0,72.0,0.0,29.0,0.0,0.0,1324.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,1916.0,77.0,0.0,13.0,974.0,25.0,0.0,90.0,1916.0,99.0,557.0,0.0,0.0,0.0,67.0,0.0,0.0,14.0,1376.0,0.0,974.0,45756.0,88.0,16.0,0.0,0.0,0.0,0.0,73.0,124.0,1.97,0.0,774.0,1383.0,35.0,974.0,0.0,1916.0,14.0,894.0,0.0,974.0,189100.0,13.0,1062.0,73.0,0.0,26.0,0.0,13.0,0.0,0.0,85.0,161.0,0.0,60.0,0.0,15.0,1252.0,0.0,67.0,243.0,0.0,404.0,6394.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,13.0,0.0,32.8,0.0,0.0,71.0,0.0,0.0,1916.0,53.0,1062.0,0.0,0.0,13.0,0.0,0.0,484530017494,48453001749,48453,48453,48,453,001749,4,1500000US484530017494,484530017494,4,BG,1139800,0,"POLYGON ((-97.84617999999999 30.231923, -97.845697 30.233804, -97.84612399999999 30.236181, -97.842506 30.23646, -97.83982399999999 30.236448, -97.83975699999999 30.235682, -97.840558 30.233891, -97.839815 30.231857, -97.834633 30.229416, -97.83096499999999 30.226745, -97.83488199999999 30.222705, -97.836591 30.220312, -97.838678 30.222328, -97.84164899999999 30.223468, -97.84104499999999 30.225215, -97.842339 30.226937, -97.84180699999999 30.227738, -97.84194599999999 30.22883, -97.84348199999999 30.228837, -97.84350000000001 30.22953, -97.84306599999999 30.230272, -97.84374299999999 30.230647, -97.84572399999999 30.231155, -97.84617999999999 30.231923))"
484530017501,0.0,48,453,001750,1,0.0,49.0,0.0,12.0,0.0,0.0,918.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,11.0,1060.0,49.0,0.0,75.0,719.0,0.0,0.0,102.0,1060.0,15.0,295.0,0.0,0.0,0.0,65.0,0.0,30.0,58.0,1026.0,0.0,719.0,75443.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,41.0,1.47,0.0,707.0,1242.0,15.0,719.0,51.0,1060.0,0.0,444.0,0.0,719.0,405172.4137931035,0.0,719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,12.0,0.0,44.0,0.0,0.0,869.0,0.0,21.0,271.0,0.0,156.0,5115.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,74.0,0.0,0.0,22.0,0.0,0.0,0.0,34.7,0.0,33.0,80.0,0.0,0.0,1060.0,0.0,719.0,0.0,0.0,42.0,0.0,0.0,484530017501,48453001750,48453,48453,48,453,001750,1,1500000US484530017501,484530017501,1,BG,1691724,0,"POLYGON ((-97.83488199999999 30.222705, -97.83096499999999 30.226745, -97.827935 30.230035, -97.824827 30.235416, -97.82056799999999 30.233769, -97.818896 30.233285, -97.81833499999999 30.233269, -97.818416 30.232638, -97.82295999999999 30.225691, -97.82487499999999 30.222794, -97.825272 30.222157, -97.82619799999999 30.220415, -97.82633299999999 30.220483, -97.83040099999999 30.213883, -97.83294099999999 30.215469, -97.836591 30.220312, -97.83488199999999 30.222705))"
484530017502,1.0,48,453,001750,2,12.0,2.0,0.0,7.0,0.0,0.0,691.0,693.0,0.0,0.0,0.0,156.0,0.0,7.0,0.0,81.0,11.0,1557.0,6.0,0.0,5.0,693.0,3.0,0.0,53.0,1557.0,15.0,251.0,0.0,0.0,0.0,65.0,0.0,0.0,58.0,930.0,0.0,693.0,43997.0,116.0,5.0,0.0,0.0,0.0,22.0,30.0,101.0,2.25,0.0,496.0,1231.0,11.0,693.0,0.0,1557.0,2.0,834.0,15.0,693.0,539400.0,0.0,809.0,5.0,13.0,0.0,0.0,7.0,2.0,0.0,73.0,189.0,0.0,44.0,0.0,4.0,689.0,0.0,21.0,843.0,0.0,175.0,5115.0,1.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,117.0,0.0,16.0,78.0,0.0,7.0,0.0,30.1,0.0,52.0,80.0,0.0,0.0,1394.0,1.0,809.0,0.0,0.0,42.0,0.0,6.0,484530017502,48453001750,48453,48453,48,453,001750,2,1500000US484530017502,484530017502,2,BG,3209357,0,"POLYGON ((-97.83040099999999 30.213883, -97.82633299999999 30.220483, -97.82619799999999 30.220415, -97.825272 30.222157, -97.82487499999999 30.222794, -97.82295999999999 30.225691, -97.818416 30.232638, -97.81833499999999 30.233269, -97.813547 30.233711, -97.81123199999999 30.233704, -97.805633 30.23198, -97.80309899999999 30.232201, -97.80152 30.232506, -97.800691 30.232747, -97.800529 30.231606, -97.80132499999999 30.229056, -97.80386999999999 30.225608, -97.806316 30.221821, -97.80850099999999 30.221896, -97.81106299999999 30.21949, -97.81437 30.220025, -97.81661099999999 30.21832, -97.81740699999999 30.215856, -97.820499 30.216676, -97.8211 30.216156, -97.821235 30.216034, -97.821989 30.214981, -97.826539 30.214838, -97.828597 30.213109, -97.83040099999999 30.213883))"
484530017503,0.0,48,453,001750,3,12.0,94.0,0.0,32.0,0.0,0.0,1713.0,1188.0,0.0,0.0,0.0,90.0,0.0,162.0,47.0,44.0,11.0,2498.0,106.0,0.0,0.0,1188.0,0.0,0.0,180.0,2498.0,15.0,835.0,0.0,0.0,0.0,65.0,0.0,0.0,58.0,1966.0,0.0,1188.0,37079.0,30.0,0.0,0.0,0.0,0.0,0.0,226.0,210.0,2.09,0.0,569.0,1326.0,13.0,1188.0,19.0,2498.0,1.0,1404.0,0.0,1188.0,256900.0,0.0,1218.0,129.0,44.0,0.0,0.0,48.0,0.0,0.0,73.0,250.0,0.0,44.0,0.0,37.0,1619.0,0.0,21.0,745.0,0.0,214.0,5115.0,36.0,0.0,0.0,26.0,0.0,0.0,120.0,0.0,0.0,173.0,0.0,4.0,35.0,0.0,71.0,0.0,33.4,0.0,23.0,80.0,0.0,0.0,2246.0,0.0,1218.0,0.0,0.0,42.0,0.0,0.0,484530017503,48453001750,48453,48453,48,453,001750,3,1500000US484530017503,484530017503,3,BG,1169317,0,"POLYGON ((-97.826539 30.214838, -97.821989 30.214981, -97.821235 30.216034, -97.8211 30.216156, -97.820499 30.216676, -97.81740699999999 30.215856, -97.81661099999999 30.21832, -97.81437 30.220025, -97.81106299999999 30.21949, -97.80850099999999 30.221896, -97.806316 30.221821, -97.806738 30.221209, -97.80712899999999 30.219011, -97.80890699999999 30.217654, -97.812781 30.21649, -97.81411199999999 30.215203, -97.81500199999999 30.21297, -97.81422599999999 30.209349, -97.815422 30.207281, -97.81807499999999 30.208226, -97.828597 30.213109, -97.826539 30.214838))"
