index,key_0,geometry,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QEDLESHI,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QHISPC,QMOHO,QNATIVE,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,F2: 1,F2: 2,F2: 3,F2: 4,F2: 5,FA_SVI_Unscaled,FA_SVI_Scaled,FA_SVI_Rank,FA_SVI_Percentile,RM_SVI_Rank,RM_SVI_Percentile
484530018064,484530018064,"POLYGON ((-97.709153 30.35081, -97.705638 30.353351, -97.701263 30.356569999999998, -97.69877199999999 30.353520999999997, -97.702046 30.349591999999998, -97.70318999999999 30.34755, -97.706796 30.349249999999998, -97.709153 30.35081))",437.0,-130537.75316455695,16.4,-5658.0,4.09,0.6674698795180722,0.0,0.27349397590361446,0.0,0.3136094674556213,0.04225352112676056,0.0,0.9671052631578947,0.591566265060241,0.9644970414201184,0.7586206896551724,0.6674698795180722,0.15849056603773584,0.0,0.6157635467980296,0.3795021554721179,0.9096385542168675,0.8916256157635468,-0.0,0.30177514792899407,0.2019704433497537,0.2339622641509434,0.6785530932495774,0.0048946659043871835,-0.20666300960626863,0.43383984452733637,0.6641388608434,1.5747634549184322,1.0,1.0,1.0,7.0,0.9895833333333334
484530022022,484530022022,"POLYGON ((-97.63793299999999 30.296087999999997, -97.63517499999999 30.297352, -97.63421699999999 30.299128999999997, -97.629727 30.301202999999997, -97.628751 30.301121, -97.62787499999999 30.298679, -97.62416999999999 30.299888, -97.622923 30.299300000000002, -97.622838 30.29926, -97.627952 30.29124, -97.635662 30.294977999999997, -97.63793299999999 30.296087999999997))",1002.0,-93200.0,26.6,-7001.0,4.09,0.7475409836065574,0.0,0.03360655737704918,0.0958904109589041,0.6446776611694153,0.4014084507042254,0.2597402597402597,0.3793103448275862,0.5459016393442623,0.4199134199134199,0.2214765100671141,0.9262295081967213,0.09917355371900827,0.0,0.20469798657718122,0.3541459094431529,0.5540983606557377,0.7348993288590604,-0.0,0.35714285714285715,0.050335570469798654,0.384297520661157,1.2321003957014098,-0.058645483139129956,0.060087182760703316,0.20424974766269652,0.10755552023991569,1.5453473632255954,0.9894335793230444,2.0,0.9982638888888888,2.0,0.9982638888888888
484530023122,484530023122,"POLYGON ((-97.70077599999999 30.224494, -97.698899 30.227058999999997, -97.690671 30.238059, -97.68955899999999 30.238853, -97.689742 30.237880999999998, -97.690406 30.234371, -97.691338 30.233297, -97.692021 30.232222999999998, -97.688925 30.230891999999997, -97.690067 30.229495, -97.689358 30.228738, -97.696809 30.222029, -97.698334 30.222709, -97.701179 30.223971, -97.70077599999999 30.224494))",1104.0,-50100.0,30.3,-11687.0,3.78,0.67776,0.0,0.03744,0.15826330532212884,0.6455117209834191,0.3193060169804356,0.25374376039933444,0.21212121212121213,0.48416,0.3985024958402662,0.18742442563482467,0.93248,0.2837108953613808,0.0,0.04836759371221282,0.3743016759776536,0.36,0.4268440145102781,-0.0,0.3211314475873544,0.12696493349455865,0.10787486515641856,1.112754868344022,0.03446888243515271,0.07975762819386886,0.027734822994852994,-0.017568691521390484,1.2371475104465062,0.8787265101771917,3.0,0.9965277777777778,16.0,0.9739583333333334
484530022082,484530022082,"POLYGON ((-97.65382699999999 30.291506, -97.64822 30.300237, -97.646357 30.299369, -97.643689 30.29823, -97.64174 30.297766, -97.644498 30.296947, -97.64557599999999 30.29411, -97.648878 30.29169, -97.64944299999999 30.289028, -97.64963399999999 30.288657999999998, -97.648693 30.281081999999998, -97.65317999999999 30.282769, -97.652749 30.284743, -97.653624 30.285649, -97.65440699999999 30.28927, -97.65382699999999 30.291506))",863.0,-21800.0,22.0,-9434.0,5.08,0.7304452466907341,0.0,0.04693140794223827,0.08791208791208792,0.5981432360742706,0.34568835098335854,0.21485943775100402,0.3611111111111111,0.47352587244283995,0.27309236947791166,0.2782874617737003,0.9332129963898917,0.6900584795321637,0.0,0.0,0.3186205121605971,0.4193742478941035,0.5321100917431193,-0.0,0.20883534136546184,0.20795107033639143,0.043859649122807015,1.277957956660361,0.008578395555279986,-0.01088541107781316,-0.08780199933647526,-0.003384478892187229,1.1844644629091654,0.8598024719794474,4.0,0.9947916666666666,46.0,0.921875
484530008011,484530008011,"POLYGON ((-97.70904 30.265386999999997, -97.70482899999999 30.272419, -97.697907 30.273556, -97.69670599999999 30.269557, -97.696272 30.268100999999998, -97.694586 30.262515999999998, -97.69814099999999 30.261536, -97.698712 30.260665, -97.71027 30.264774, -97.70904 30.265386999999997))",895.0,-252600.0,42.9,-20980.0,2.65,0.8916143753565317,0.0,0.07073588134626355,0.07524271844660194,0.3559577677224736,0.11090909090909092,0.06167979002624672,0.2803030303030303,0.547062179121506,0.5,0.08227848101265822,0.6657159155733029,0.036308623298033284,0.0,0.17721518987341772,0.14234663490172722,0.1756998213222156,0.4620253164556962,-0.01740506329113924,0.23228346456692914,0.4224683544303797,0.04387291981845688,0.43255688305370266,0.050576244199305787,0.3561412730861646,0.17757965548642135,0.14642303414337252,1.1632770899689668,0.8521918519873907,5.0,0.9930555555555556,47.0,0.9201388888888888
484530018192,484530018192,"POLYGON ((-97.706227 30.367435999999998, -97.705856 30.368025, -97.7055 30.369251, -97.700621 30.366977, -97.69599699999999 30.36487, -97.69695 30.363155, -97.70606699999999 30.367334, -97.706227 30.367435999999998))",815.0,-144564.4347826087,27.8,-8390.0,3.7,0.5255319148936171,0.0,0.027659574468085105,0.020036429872495445,0.7552019583843329,0.508935508935509,0.40148698884758366,0.31343283582089554,0.42411347517730497,0.23234200743494424,0.12335958005249344,0.9113475177304965,0.0,0.0,0.14960629921259844,0.3104414856341976,0.6687943262411348,0.9553805774278216,-0.0,0.39776951672862454,0.09711286089238845,0.03299492385786802,1.251788913370958,-0.13999696047608678,0.015808783991050287,0.2835656452210597,-0.2722231792714656,1.1389432028355158,0.8434509869247413,6.0,0.9913194444444444,137.0,0.7638888888888888
484530024113,484530024113,"POLYGON ((-97.753186 30.196009999999998, -97.751525 30.201541, -97.746561 30.198165, -97.744129 30.197001, -97.744675 30.195959, -97.744621 30.193997, -97.74972799999999 30.193731999999997, -97.752437 30.193583999999998, -97.753186 30.196009999999998))",1099.0,-115500.0,24.4,-10082.0,3.97,0.6864745011086475,0.0031042128603104213,0.11175166297117517,0.14818652849740932,0.43951985226223456,0.19951923076923078,0.10218978102189781,0.44837758112094395,0.5600886917960088,0.6082725060827251,0.22887323943661972,0.8066518847006652,0.0,0.0,0.09330985915492958,0.3603179275831616,0.4190687361419069,0.40316901408450706,-0.0,0.40389294403892945,0.22359154929577466,0.0,0.8402506766283931,0.0659477556010945,-0.07512662197167494,0.028440562839500572,0.247606785935877,1.1071191590331901,0.8320196167084486,7.0,0.9895833333333334,8.0,0.9878472222222222
484530018332,484530018332,"POLYGON ((-97.680712 30.369949, -97.676155 30.377056999999997, -97.67558299999999 30.376949, -97.66582299999999 30.372460999999998, -97.66863099999999 30.368247999999998, -97.668869 30.367421999999998, -97.66851799999999 30.362911999999998, -97.672985 30.362917999999997, -97.68147499999999 30.366920999999998, -97.680712 30.369949))",1118.0,-179900.0,60.7,-30903.0,1.83,1.019112627986348,0.12286689419795221,0.11945392491467577,0.07119741100323625,0.10931174089068826,0.0323943661971831,0.0,0.3472222222222222,0.5706484641638225,0.5296167247386759,0.06609195402298851,0.12218430034129693,0.0,0.0,0.1781609195402299,0.3526904021200599,0.14712824547600314,0.6020114942528736,-0.06896551724137931,0.1132404181184669,0.4482758620689655,0.0,-0.13879198889431063,0.16089183246499061,0.6520626727273015,0.2808697046596441,0.14417281607951513,1.0992050370371407,0.829176820895456,8.0,0.9878472222222222,125.0,0.7847222222222222
484530021111,484530021111,"POLYGON ((-97.697907 30.273556, -97.696423 30.27388, -97.69477599999999 30.273820999999998, -97.690424 30.273560999999997, -97.69164699999999 30.271703, -97.68922599999999 30.269154999999998, -97.68691299999999 30.267383, -97.685772 30.265186999999997, -97.694586 30.262515999999998, -97.696272 30.268100999999998, -97.69670599999999 30.269557, -97.697907 30.273556))",725.0,-172500.0,30.9,-13083.0,3.02,0.7285714285714285,0.0125,0.12023809523809524,0.17286914765906364,0.46225535880708296,0.19986979166666666,0.1741654571843251,0.5848214285714286,0.580952380952381,0.5108853410740203,0.22122302158273383,0.7297619047619047,0.0,0.0,0.17086330935251798,0.2644674835061263,0.3607142857142857,0.6492805755395683,-0.0,0.21480406386066764,0.22482014388489208,0.08099173553719008,0.6850391089658249,0.013799800645533239,0.0690277459502229,0.17980391597449893,0.15078613803216934,1.0984567095682491,0.8289080175845676,9.0,0.9861111111111112,5.0,0.9930555555555556
484530018122,484530018122,"POLYGON ((-97.695146 30.32858, -97.69224899999999 30.333154999999998, -97.692381 30.335124999999998, -97.693271 30.335828, -97.68638399999999 30.332617, -97.687826 30.330769999999998, -97.689951 30.329677999999998, -97.693123 30.324855999999997, -97.695162 30.325893999999998, -97.695146 30.32858))",863.0,-167203.61290322582,28.0,-12074.0,3.14,0.6816062176165804,0.0,0.0766839378238342,0.07197382769901854,0.508095238095238,0.44989273674532637,0.3983548766157462,0.4378585086042065,0.48626943005181344,0.3102232667450059,0.20228384991843393,0.766580310880829,0.0,0.0,0.11908646003262642,0.3384853168469861,0.44305772230889234,0.9755301794453507,-0.0,0.3595769682726204,0.15497553017944535,0.06269113149847094,0.9281059790403584,-0.066094619409041,0.07925492575426471,0.2699214166513927,-0.11603757284031652,1.0951501291966583,0.8277202758691411,10.0,0.984375,26.0,0.9565972222222222
