index,key_0,geometry,MDGRENT,MDHSEVAL,MEDAGE,PERCAP,PPUNIT,QAGEDEP,QASIAN,QBLACK,QCVLUN,QEDLESHI,QESL,QEXTRCT,QFAM,QFEMALE,QFEMLBR,QFHH,QHISPC,QMOHO,QNATIVE,QNOAUTO,QNOHLTH,QPOVTY,QRENTER,QRICH,QSERV,QSSBEN,QUNOCCHU,F1: 1,F1: 2,F1: 3,F1: 4,F1: 5,F1: 6,FA_SVI_Unscaled,FA_SVI_Scaled,FA_SVI_Rank,FA_SVI_Percentile,RM_SVI_Rank,RM_SVI_Percentile
484530017752,484530017752,"POLYGON ((-97.86777 30.168135999999997, -97.865922 30.170119, -97.866531 30.171340999999998, -97.86654999999999 30.173659999999998, -97.863603 30.173803999999997, -97.86358299999999 30.175811, -97.86174199999999 30.175918, -97.861553 30.175919999999998, -97.859859 30.175915, -97.85932 30.175743999999998, -97.86448299999999 30.170393999999998, -97.863456 30.169280999999998, -97.859811 30.169096999999997, -97.860154 30.168459, -97.860191 30.164126, -97.860159 30.16302, -97.86007599999999 30.161558, -97.86236799999999 30.161552, -97.867758 30.161576999999998, -97.86777 30.168135999999997))",1489.423076923077,-280600.0,60.3,-38381.0,2.45,0.8755832037325039,0.027993779160186624,0.0,0.060240963855421686,0.012589928057553957,0.0,0.2564102564102564,0.0,0.505443234836703,0.2916666666666667,0.030534351145038167,0.3203732503888025,0.0,0.0,0.022900763358778626,0.03827662721893491,0.06376360808709176,0.022900763358778626,-0.03435114503816794,0.0,0.4198473282442748,0.0,0.048477521965735536,0.17927548754774295,0.47708272503031124,-0.20031031108289737,-0.06532044770310028,-0.028819645061840638,0.4103853306959513,0.641338122483367,114.0,0.8038194444444444,419.0,0.2743055555555556
484530018052,484530018052,"POLYGON ((-97.715074 30.360802, -97.713432 30.363785999999998, -97.71306299999999 30.363616, -97.7097 30.362019999999998, -97.70805999999999 30.361500999999997, -97.704341 30.359676999999998, -97.700108 30.357647, -97.701263 30.356569999999998, -97.705638 30.353351, -97.708929 30.355362999999997, -97.708382 30.35568, -97.711506 30.356803, -97.713037 30.358852, -97.714638 30.359325, -97.715074 30.360802))",769.0,-138600.0,30.7,-17182.0,2.75,0.4834368530020704,0.025879917184265012,0.04899930986887509,0.030830432620586774,0.335656836461126,0.3972903698279019,0.14622883530015393,0.4110032362459547,0.39579020013802624,0.3381221139045664,0.14666666666666667,0.7360248447204969,0.0,0.0,0.18,0.3992039800995025,0.2693778241223497,0.7504761904761905,-0.0,0.44125192406362235,0.039047619047619046,0.07325684024713151,0.4998692227879171,0.04413490249330085,-0.07051119426912833,0.006170046216223797,0.11911862900694696,-0.18867497682059284,0.4101066294146676,0.6412215735507492,115.0,0.8020833333333334,133.0,0.7708333333333334
484530024273,484530024273,"POLYGON ((-97.778106 30.179410999999998, -97.772336 30.188149, -97.770518 30.190537, -97.76901 30.189700000000002, -97.767856 30.189276, -97.7628 30.187786, -97.766159 30.182565999999998, -97.762489 30.180691, -97.762783 30.179059, -97.763751 30.176257999999997, -97.766213 30.176669, -97.7698 30.177673, -97.769601 30.175499, -97.768504 30.170529, -97.770214 30.170384, -97.77084099999999 30.171554999999998, -97.76992399999999 30.173309, -97.774436 30.174871, -97.77493 30.177481999999998, -97.77649199999999 30.177478999999998, -97.77672 30.178742, -97.778106 30.179410999999998))",893.0,-78100.0,28.1,-16504.0,3.39,0.5440860215053763,0.0,0.10967741935483871,0.06753554502369669,0.32536764705882354,0.25431530494821636,0.07433290978398983,0.40414507772020725,0.44229390681003583,0.5177890724269377,0.27427184466019416,0.7813620071684588,0.33557046979865773,0.0,0.0,0.3497155308074083,0.303584229390681,0.5740291262135923,-0.0,0.3513341804320203,0.1929611650485437,0.07829977628635347,0.36374824351706575,0.050496069464257366,-0.09240151450131776,0.18458269938533498,-0.03884747426067155,-0.06447979678127513,0.40309822682339375,0.6382907587457114,116.0,0.8003472222222222,59.0,0.8993055555555556
484530024133,484530024133,"POLYGON ((-97.745015 30.189752, -97.744621 30.193997, -97.743089 30.194093, -97.741103 30.194032999999997, -97.74042299999999 30.193932, -97.738857 30.193254, -97.74478599999999 30.183943, -97.74481 30.184459999999998, -97.74629499999999 30.187041999999998, -97.745015 30.189752))",1123.0,-88400.0,29.0,-14189.0,4.76,0.5419906687402799,0.0,0.04043545878693624,0.11700468018720749,0.4117647058823529,0.3368146214099217,0.19434628975265017,0.31297709923664124,0.3926905132192846,0.2968197879858657,0.17777777777777778,0.8483670295489891,0.0,0.0,0.0,0.3198061780738946,0.43260188087774293,0.3962962962962963,-0.0,0.3392226148409894,0.05555555555555555,0.0,0.7903744024380746,0.05640116115327913,-0.11079510866340171,-0.014041588647578008,-0.19418796234070568,-0.13427396783644183,0.3934769361032264,0.6342672710937107,117.0,0.7986111111111112,168.0,0.7100694444444444
484530021122,484530021122,"POLYGON ((-97.685722 30.313737, -97.686111 30.317522, -97.68373199999999 30.321167, -97.682261 30.322595, -97.680785 30.323089999999997, -97.68050199999999 30.322785999999997, -97.67918 30.321593999999997, -97.679152 30.320242, -97.679621 30.319454999999998, -97.68157599999999 30.316225, -97.680925 30.314754999999998, -97.681737 30.313741, -97.68463299999999 30.312334999999997, -97.68612399999999 30.313056, -97.685722 30.313737))",857.0,-152000.0,27.2,-16685.0,2.75,0.6859701492537313,0.00835820895522388,0.10686567164179105,0.10602678571428571,0.2491767288693743,0.1384083044982699,0.08364544319600499,0.39763779527559057,0.5074626865671642,0.4394506866416979,0.23627287853577372,0.46626865671641793,0.0,0.0,0.008319467554076539,0.2973733583489681,0.3756773028296207,0.6622296173044925,-0.018302828618968387,0.2209737827715356,0.16306156405990016,0.11747430249632893,0.17885649504084655,0.04448444953633815,-0.04217353200467991,0.10822889857435841,0.04897359608226027,0.0462804275085685,0.38465033473769195,0.6305761112861271,118.0,0.796875,96.0,0.8350694444444444
484530018181,484530018181,"POLYGON ((-97.72630199999999 30.373231999999998, -97.723914 30.372094999999998, -97.720868 30.370728, -97.719461 30.369491999999997, -97.718657 30.36817, -97.717979 30.365530999999997, -97.71737999999999 30.363234, -97.72066799999999 30.362402999999997, -97.722848 30.361207, -97.72415199999999 30.360953, -97.729061 30.362910999999997, -97.72630199999999 30.373231999999998))",1056.0,-181600.0,31.7,-24691.0,2.73,0.6647435897435897,0.0,0.015384615384615385,0.06744487678339818,0.29713114754098363,0.18216175359032502,0.11265646731571627,0.1417624521072797,0.4897435897435897,0.3198887343532684,0.040280210157618214,0.6134615384615385,0.0,0.0,0.09982486865148861,0.20041862899005755,0.607051282051282,0.5796847635726795,-0.05779334500875657,0.24339360222531292,0.07355516637478109,0.1282442748091603,0.458201818393316,0.01598455533316032,-0.021428975068177022,-0.18296810685183326,0.09511073694844033,0.01602202059222195,0.3809220493471283,0.6290169950855716,119.0,0.7951388888888888,218.0,0.6232638888888888
484530022111,484530022111,"POLYGON ((-97.63727399999999 30.276794, -97.636478 30.278042, -97.63438099999999 30.281274999999997, -97.629381 30.289026999999997, -97.628963 30.289655999999997, -97.627952 30.29124, -97.625428 30.289330999999997, -97.622795 30.287395, -97.622258 30.287000000000003, -97.61836199999999 30.285107999999997, -97.61385399999999 30.282830999999998, -97.612791 30.282560999999998, -97.61290000000001 30.28219, -97.610046 30.280253, -97.603262 30.276947999999997, -97.60136299999999 30.276283999999997, -97.59995599999999 30.275876999999998, -97.611818 30.256997, -97.613974 30.258996, -97.619661 30.261031, -97.621263 30.262679, -97.626027 30.267497, -97.626656 30.268722999999998, -97.628312 30.269886, -97.62877399999999 30.270115999999998, -97.629825 30.270640999999998, -97.631126 30.271093999999998, -97.631256 30.27114, -97.632069 30.271423, -97.633566 30.272139, -97.638346 30.274466, -97.63727399999999 30.276794))",874.0,-150500.0,30.7,-19730.0,3.38,0.6242038216560509,0.021496815286624203,0.17277070063694266,0.0222052067381317,0.345075016307893,0.1449525452976704,0.19498825371965545,0.3133514986376022,0.5067675159235668,0.42599843382928737,0.14381720430107528,0.6110668789808917,0.23809523809523808,0.0,0.06586021505376344,0.3630573248407643,0.15685483870967742,0.2271505376344086,-0.008064516129032258,0.16836335160532498,0.10349462365591398,0.06766917293233082,0.4206559156490775,0.10544993338189802,-0.0383263170952294,-0.007076426250297763,-0.11748171119359986,0.01761166246826659,0.38083305696011516,0.6289797797284346,120.0,0.7934027777777778,116.0,0.8003472222222222
484530018203,484530018203,"POLYGON ((-97.71826399999999 30.368119999999998, -97.715559 30.37203, -97.71059699999999 30.369308, -97.70978799999999 30.368931, -97.708158 30.368202, -97.707067 30.370009999999997, -97.7055 30.369251, -97.705856 30.368025, -97.706227 30.367435999999998, -97.708334 30.363405999999998, -97.7097 30.362019999999998, -97.71306299999999 30.363616, -97.713432 30.363785999999998, -97.717325 30.365602, -97.71782999999999 30.365565, -97.71826399999999 30.368119999999998))",750.0,-138500.0,31.9,-20441.0,2.92,0.5463847203274216,0.011255115961800819,0.0538881309686221,0.11551339285714286,0.2914494264859228,0.2639097744360902,0.21892744479495269,0.6034985422740525,0.39836289222373805,0.31293375394321765,0.1746192893401015,0.6691678035470668,0.01953488372093023,0.007844474761255117,0.10761421319796954,0.366955266955267,0.2270345791128187,0.6639593908629442,-0.0,0.3041009463722397,0.16446700507614212,0.08372093023255814,0.39467642507852646,0.0616419352668109,0.01003475264624724,0.046600943277560224,0.053288496699299415,-0.18663293815263465,0.3796096148158096,0.6284681535336007,121.0,0.7916666666666666,44.0,0.9253472222222222
484530021131,484530021131,"POLYGON ((-97.67402 30.314967, -97.67003 30.316972, -97.666703 30.320445999999997, -97.665117 30.318949, -97.664035 30.317484999999998, -97.663218 30.315786, -97.666631 30.310585999999997, -97.667152 30.310063, -97.672095 30.313129, -97.67402 30.314967))",863.0,-178000.0,32.5,-21900.0,3.06,0.6691215149921094,0.0052603892688058915,0.22514466070489217,0.0553877139979859,0.23557692307692307,0.17749419953596288,0.21002132196162046,0.5,0.5228826933193056,0.35074626865671643,0.14630225080385853,0.5286691215149921,0.0,0.0,0.05144694533762058,0.20536207849640686,0.3603366649132036,0.364951768488746,-0.04823151125401929,0.1812366737739872,0.17684887459807075,0.08931185944363104,0.33930398152589675,0.03691347901386506,0.007130119980067058,-0.004259296549463361,-0.030704167447627148,0.02792410615884638,0.3763082226815847,0.6270875580529317,122.0,0.7899305555555556,119.0,0.7951388888888888
484530024321,484530024321,"POLYGON ((-97.733656 30.135417, -97.733015 30.136415, -97.73195899999999 30.13807, -97.731405 30.138939999999998, -97.729405 30.142082, -97.73158199999999 30.150505, -97.73470599999999 30.154016, -97.736018 30.155019, -97.736173 30.159865, -97.73598799999999 30.159778, -97.729841 30.156862999999998, -97.72392699999999 30.166088, -97.722965 30.167852999999997, -97.72200699999999 30.172390999999998, -97.72107899999999 30.179488, -97.720224 30.181518999999998, -97.71759399999999 30.184321999999998, -97.71184199999999 30.189429999999998, -97.71053599999999 30.1899, -97.701363 30.189693, -97.698528 30.191775999999997, -97.69832799999999 30.191934999999997, -97.692039 30.197502, -97.69060499999999 30.198268, -97.68862299999999 30.198677999999997, -97.684274 30.198314999999997, -97.685294 30.191848, -97.687754 30.183, -97.68779599999999 30.182843, -97.692987 30.164246, -97.696669 30.151436, -97.696913 30.14978, -97.696964 30.147588, -97.69595299999999 30.130989, -97.694926 30.112320999999998, -97.69568699999999 30.111669, -97.715195 30.121049, -97.716177 30.119472, -97.719591 30.113948999999998, -97.740876 30.124162, -97.733656 30.135417))",742.0,-147900.0,34.5,-14701.0,3.32,0.4886274509803922,0.0,0.1631372549019608,0.06237424547283702,0.45165562913907287,0.19951923076923078,0.2875536480686695,0.23333333333333334,0.34901960784313724,0.26180257510729615,0.044270833333333336,0.6643137254901961,0.2605633802816901,0.0,0.0234375,0.38380450407283184,0.4823529411764706,0.390625,-0.028645833333333332,0.24678111587982832,0.23697916666666666,0.09859154929577464,0.6198742575073101,0.06604045552251181,0.04465916968385352,-0.09121120289676923,-0.002716928693572915,-0.2605226243796364,0.3761231267436969,0.6270101535505435,123.0,0.7881944444444444,136.0,0.765625
484530017382,484530017382,"POLYGON ((-97.855036 30.224916, -97.85495999999999 30.225033999999997, -97.853695 30.224715, -97.850887 30.225039, -97.84987699999999 30.225096999999998, -97.84164899999999 30.223467999999997, -97.838678 30.222327999999997, -97.836591 30.220312, -97.83901399999999 30.217810999999998, -97.840859 30.216925, -97.842311 30.216614999999997, -97.845399 30.216635, -97.845883 30.216925999999997, -97.847223 30.217578999999997, -97.850955 30.217177999999997, -97.857805 30.220504, -97.855036 30.224916))",1278.8854625550662,-342400.0,59.3,-56145.0,2.22,0.9461426491994177,0.0,0.0,0.21180555555555555,0.012131715771230503,0.0,0.0,0.0,0.5647743813682679,0.3876651982378855,0.04838709677419355,0.12663755458515283,0.0,0.0,0.04516129032258064,0.0750396082385136,0.01601164483260553,0.02903225806451613,-0.14516129032258066,0.0,0.5258064516129032,0.0,-0.07222640714719938,0.0248287151595135,0.46066804137394,-0.11915615276712406,-0.016385870667134077,0.0973273763734117,0.3750557023254077,0.6265637717613072,124.0,0.7864583333333334,498.0,0.1371527777777778
484530024341,484530024341,"POLYGON ((-97.813255 30.098679999999998, -97.812135 30.101143999999998, -97.811083 30.103403, -97.806871 30.11247, -97.806618 30.11247, -97.78528999999999 30.112775, -97.78231099999999 30.112743, -97.78178899999999 30.112652999999998, -97.779331 30.111486, -97.770078 30.10702, -97.763882 30.104032999999998, -97.75992699999999 30.102171, -97.75626199999999 30.100403, -97.73451299999999 30.09002, -97.73337199999999 30.089917, -97.728957 30.091043, -97.726635 30.090666, -97.72394399999999 30.089087, -97.722473 30.088680999999998, -97.715924 30.088532999999998, -97.71387999999999 30.088828999999997, -97.696799 30.092834, -97.69387599999999 30.093519999999998, -97.69372 30.090248, -97.69364999999999 30.088808999999998, -97.692816 30.063222999999997, -97.69046 30.042593, -97.69138199999999 30.041649, -97.694983 30.037864, -97.709143 30.025271999999998, -97.71021499999999 30.024499, -97.75147899999999 30.054354, -97.75907699999999 30.059760999999998, -97.781369 30.07567, -97.810958 30.097099, -97.813018 30.098613, -97.813255 30.098679999999998))",972.0,-122700.0,32.3,-17339.0,3.5,0.6105442176870748,0.0,0.027210884353741496,0.022946859903381644,0.3217309501411101,0.17008069522036,0.11124845488257108,0.19047619047619047,0.4744897959183674,0.40914709517923364,0.1115702479338843,0.6065759637188208,0.40585009140767825,0.0,0.01859504132231405,0.3854940034266134,0.2471131639722864,0.43388429752066116,-0.028925619834710745,0.26823238566131025,0.20454545454545456,0.11517367458866545,0.4362513667523733,0.09477352011897537,-0.03696007334863954,-0.04457606459889495,-0.07185607547203493,-0.016315785529613873,0.3613168879221653,0.6208183939619746,125.0,0.7847222222222222,125.0,0.7847222222222222
484530018171,484530018171,"POLYGON ((-97.733423 30.363901, -97.728873 30.371263, -97.730038 30.372166, -97.728905 30.37397, -97.72818 30.374128, -97.72630199999999 30.373231999999998, -97.729061 30.362910999999997, -97.729343 30.361846999999997, -97.733423 30.363901))",930.0,-339500.0,34.2,-30659.0,1.79,0.8514774494556765,0.0,0.06376360808709176,0.02176278563656148,0.05138339920948617,0.031569965870307165,0.04671857619577308,0.8787878787878788,0.6150855365474339,0.5305895439377085,0.14603616133518776,0.15318818040435458,0.0,0.0,0.17941585535465926,0.14534883720930233,0.13297045101088648,0.8887343532684284,-0.05006954102920723,0.09566184649610679,0.1502086230876217,0.10349127182044887,-0.16073214602205632,0.0034598112296704187,0.06696334808708702,0.026631466153011114,0.21178097031670592,0.2130190070506179,0.3611224568150361,0.6207370856238886,126.0,0.7829861111111112,228.0,0.6059027777777778
484530024191,484530024191,"POLYGON ((-97.7651 30.192753999999997, -97.763508 30.192805, -97.761583 30.191789, -97.76051 30.192521, -97.75899199999999 30.190732999999998, -97.75803499999999 30.189798999999997, -97.75509699999999 30.187590999999998, -97.752073 30.184326, -97.751943 30.183079, -97.74633899999999 30.181618, -97.74695299999999 30.179762, -97.74718899999999 30.179883999999998, -97.75022899999999 30.181012, -97.75141699999999 30.181535999999998, -97.75657299999999 30.185177, -97.757331 30.185758999999997, -97.7628 30.187786, -97.767856 30.189276, -97.7651 30.192753999999997))",883.0,-102212.5931307794,25.2,-18200.0,2.37,0.6662758890191481,0.016021883548261038,0.07932786244626808,0.04896042924211938,0.16538461538461538,0.07961783439490445,0.08744710860366714,0.5593667546174143,0.5154357170769832,0.4922425952045134,0.18207024029574861,0.7268464243845252,0.0,0.0,0.09611829944547134,0.25098220476080424,0.39337800551832874,0.9842883548983364,-0.00831792975970425,0.28702397743300423,0.03789279112754159,0.05666957279860506,0.12924378165063563,0.06573905708760372,-0.10192868184247234,0.03970208668108627,0.14897440795042724,0.07107001579189233,0.3528006673191728,0.6172570309978528,127.0,0.78125,97.0,0.8333333333333334
